gndr,prsnt_age,cprtn_prd_d,accnt_status,pnsn_age,prvs_npf,rgn,assgn_npo,assgn_ops
1.0,0.19354838709677413,4.395662905771272,0.0,1.0,1.0,0.4803921568627451,0.0,0.0
0.0,0.29032258064516125,3.820802491061929,0.0,0.5,1.0,0.8823529411764706,0.0,0.0
0.0,0.25806451612903225,2.1616245276493347,0.0,0.5,1.0,0.7254901960784313,0.0,0.0
0.0,0.30645161290322576,1.9912317699959665,0.0,0.5,1.0,0.9901960784313726,0.0,0.0
0.0,0.32258064516129026,8.345676833190259,0.0,0.40000000000000036,1.0,0.7254901960784313,0.0,0.0
1.0,0.30645161290322576,1.738224341965208,0.0,1.0,1.0,0.5294117647058824,0.0,0.0
0.0,0.4354838709677419,-0.0035682918247766943,1.0,0.0,1.0,0.696078431372549,0.0,0.0
0.0,0.3870967741935484,-0.40115139301596886,1.0,0.0,1.0,0.14705882352941177,0.0,0.0
1.0,0.30645161290322576,2.564371045739114,0.0,1.0,1.0,0.4411764705882353,0.0,0.0
1.0,0.27419354838709675,0.32516925071859,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
1.0,0.5322580645161289,-0.40115139301596886,1.0,0.5,1.0,0.7254901960784313,0.0,0.0
1.0,0.4677419354838709,-0.3185367226385783,1.0,0.5,1.0,0.8823529411764706,0.0,0.0
1.0,0.4999999999999999,0.032575626465331686,1.0,0.5,1.0,0.3529411764705882,0.0,0.0
1.0,0.4354838709677419,-0.03454879321629816,1.0,0.6000000000000005,1.0,0.19607843137254902,0.0,0.0
0.0,0.5322580645161289,-0.30648874987520885,1.0,0.0,1.0,0.3333333333333333,0.0,0.0
0.0,0.4354838709677419,-0.18773016120770986,1.0,0.0,1.0,0.9019607843137255,0.0,0.0
1.0,0.30645161290322576,2.7932825282431337,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
1.0,0.4354838709677419,-0.0018471528585810573,1.0,0.6000000000000005,1.0,0.6666666666666666,0.0,0.0
0.0,0.4838709677419354,-0.38566114232020815,1.0,0.0,1.0,0.4411764705882353,0.0,0.0
0.0,0.4838709677419354,-0.20838382880205752,1.0,0.0,1.0,0.696078431372549,0.0,0.0
0.0,0.30645161290322576,4.600478442748552,0.0,0.5,1.0,0.7941176470588235,0.0,0.0
0.0,0.29032258064516125,4.677929696227356,0.0,0.5,1.0,0.5784313725490196,0.0,0.0
0.0,0.30645161290322576,4.839716759049746,0.0,0.5,0.0,0.5294117647058824,0.0,0.0
0.0,0.24193548387096764,5.01183065566931,0.0,0.5,0.0,0.08823529411764705,0.0,0.0
0.0,0.3709677419354839,0.015364236803375314,1.0,0.0,1.0,0.7254901960784313,0.0,0.0
0.0,0.4032258064516129,-0.4579489789004249,1.0,0.0,1.0,0.8823529411764706,0.0,0.0
1.0,0.4677419354838709,-0.24797002502455717,1.0,0.5,1.0,0.3529411764705882,0.0,0.0
1.0,0.30645161290322576,1.1668062051882564,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
0.0,0.3709677419354839,-0.24624888605836154,1.0,0.0,1.0,0.6568627450980392,0.0,0.0
1.0,0.24193548387096764,2.7795134165135686,0.0,1.0,1.0,0.8823529411764706,0.0,0.0
0.0,0.3709677419354839,-0.07413498943879782,1.0,0.0,1.0,0.6568627450980392,0.0,0.0
0.0,0.32258064516129026,1.292449349720538,0.0,0.40000000000000036,1.0,0.5490196078431373,0.0,0.0
1.0,0.4999999999999999,0.22190091274685178,1.0,0.5,0.0,0.8529411764705882,0.0,0.0
1.0,0.25806451612903225,2.5557653509081355,0.0,1.0,1.0,0.14705882352941177,0.0,0.0
0.0,0.29032258064516125,9.080603171755795,0.0,0.5,1.0,0.7254901960784313,0.0,0.0
1.0,0.4838709677419354,-0.36328633575966485,1.0,0.5,1.0,0.0196078431372549,0.0,0.0
0.0,0.32258064516129026,2.2958733670125944,0.0,0.40000000000000036,0.0,0.46078431372549017,0.0,0.0
0.0,0.32258064516129026,0.14789193720043936,0.0,0.40000000000000036,0.0,0.5,0.0,0.0
0.0,0.4032258064516129,-0.3942668371511863,1.0,0.0,1.0,0.7647058823529411,0.0,0.0
0.0,0.30645161290322576,9.46958057811601,0.0,0.5,1.0,0.7254901960784313,0.0,0.0
0.0,0.32258064516129026,2.8862240324176978,0.0,0.40000000000000036,1.0,0.5686274509803921,0.0,0.0
1.0,0.30645161290322576,6.8431225157014675,0.0,1.0,1.0,1.0,0.0,0.0
0.0,0.4354838709677419,-0.3546806409286867,1.0,0.0,1.0,0.39215686274509803,0.0,0.0
1.0,0.25806451612903225,1.6366771429596654,0.0,1.0,0.0,0.3333333333333333,0.0,0.0
0.0,0.5806451612903226,-0.4131993657793383,1.0,0.0,1.0,0.38235294117647056,0.0,0.0
0.0,0.35483870967741926,0.06699840578924443,1.0,0.10000000000000053,1.0,0.06862745098039216,0.0,0.0
0.0,0.32258064516129026,10.896404781092192,0.0,0.40000000000000036,1.0,0.12745098039215685,0.0,0.0
0.0,0.25806451612903225,1.8277235682073811,0.0,0.5,1.0,0.5490196078431373,0.0,0.0
1.0,0.24193548387096764,1.2821225159233642,0.0,1.0,1.0,0.39215686274509803,0.0,0.0
0.0,0.3870967741935484,-0.38566114232020815,1.0,0.0,1.0,0.8725490196078431,0.0,0.0
0.0,0.4032258064516129,-0.3994302540497732,1.0,0.0,1.0,0.19607843137254902,0.0,0.0
0.0,0.4677419354838709,-0.34951722403009977,1.0,0.0,1.0,0.12745098039215685,0.0,0.0
0.0,0.32258064516129026,3.805312240366168,0.0,0.40000000000000036,1.0,0.6176470588235294,0.0,0.0
0.0,0.4193548387096774,0.5971092073775006,1.0,0.0,1.0,0.6568627450980392,0.0,0.0
0.0,0.3709677419354839,-0.3822188643878169,1.0,0.0,0.0,0.7254901960784313,0.0,0.0
0.0,0.32258064516129026,2.6125629367925916,0.0,0.40000000000000036,1.0,0.3627450980392157,0.0,0.0
1.0,0.29032258064516125,1.9430398789424888,0.0,1.0,1.0,0.39215686274509803,0.0,0.0
0.0,0.4354838709677419,-0.1928935781062968,1.0,0.0,1.0,0.696078431372549,0.0,0.0
0.0,0.27419354838709675,-0.08962524013455855,0.0,0.5,1.0,0.11764705882352941,0.0,0.0
0.0,0.25806451612903225,2.4043051218829197,0.0,0.5,1.0,0.39215686274509803,0.0,0.0
0.0,0.3870967741935484,-0.3994302540497732,1.0,0.0,1.0,0.6764705882352942,0.0,0.0
0.0,0.32258064516129026,0.9809231968391277,0.0,0.40000000000000036,1.0,0.06862745098039216,0.0,0.0
1.0,0.4516129032258064,-0.36328633575966485,1.0,0.5,1.0,0.49019607843137253,0.0,0.0
0.0,0.35483870967741926,0.7984824664223902,1.0,0.10000000000000053,1.0,0.19607843137254902,0.0,0.0
1.0,0.27419354838709675,0.5781766787493486,0.0,1.0,1.0,0.3431372549019608,0.0,0.0
0.0,0.16129032258064513,5.35089503200985,0.0,0.5,1.0,0.0196078431372549,0.0,0.0
0.0,0.4516129032258064,0.08765207338359207,1.0,0.0,1.0,0.7254901960784313,0.0,1.0
0.0,0.4354838709677419,-0.2445277470921659,1.0,0.0,1.0,0.7941176470588235,0.0,0.0
0.0,0.4516129032258064,0.11346915787652663,1.0,0.0,1.0,0.12745098039215685,0.0,0.0
0.0,0.30645161290322576,7.419704069377006,0.0,0.5,1.0,0.8823529411764706,0.0,0.0
1.0,0.4516129032258064,-0.3925456981849907,1.0,0.5,1.0,0.6862745098039216,0.0,0.0
1.0,0.4354838709677419,0.08248865648500515,1.0,0.6000000000000005,1.0,0.8529411764705882,0.0,0.0
0.0,0.3709677419354839,0.32516925071859,1.0,0.0,1.0,0.46078431372549017,0.0,0.0
0.0,0.32258064516129026,4.936100541156701,0.0,0.40000000000000036,1.0,0.3333333333333333,0.0,0.0
0.0,0.29032258064516125,4.967081042548223,0.0,0.5,1.0,0.3627450980392157,0.0,0.0
0.0,0.30645161290322576,0.018806514735766586,0.0,0.5,0.0,0.4803921568627451,0.0,0.0
1.0,0.29032258064516125,-0.082740684269776,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
0.0,0.32258064516129026,3.0153094548823707,0.0,0.40000000000000036,0.0,0.49019607843137253,0.0,0.0
1.0,0.4516129032258064,-0.3994302540497732,1.0,0.5,1.0,0.7254901960784313,0.0,0.0
1.0,0.4354838709677419,0.01192195887098404,1.0,0.6000000000000005,1.0,0.7254901960784313,0.0,0.0
0.0,0.4032258064516129,-0.3839400033540125,1.0,0.0,1.0,0.7941176470588235,0.0,0.0
0.0,0.32258064516129026,5.244184416105721,0.0,0.40000000000000036,1.0,0.11764705882352941,0.0,0.0
0.0,0.27419354838709675,3.4800169757551926,0.0,0.5,1.0,0.029411764705882353,0.0,0.0
0.0,0.30645161290322576,2.853522392059981,0.0,0.5,0.0,0.7254901960784313,0.0,0.0
1.0,0.25806451612903225,4.13577092187573,0.0,1.0,1.0,0.08823529411764705,0.0,0.0
0.0,0.3709677419354839,0.12035371374130918,1.0,0.0,1.0,0.6568627450980392,0.0,0.0
0.0,0.32258064516129026,1.7072438405736865,0.0,0.40000000000000036,0.0,0.06862745098039216,0.0,0.0
0.0,0.27419354838709675,7.431752042140376,0.0,0.5,0.0,0.13725490196078433,0.0,0.0
0.0,0.3870967741935484,-0.3374692512667303,1.0,0.0,1.0,0.9313725490196079,0.0,0.0
1.0,0.32258064516129026,6.529875223853861,0.0,1.0,1.0,0.13725490196078433,0.0,0.0
1.0,0.4838709677419354,-0.3925456981849907,1.0,0.5,1.0,0.5490196078431373,0.0,0.0
1.0,0.30645161290322576,0.51449453700011,0.0,1.0,1.0,0.3431372549019608,0.0,0.0
1.0,0.4354838709677419,-0.34435380713151287,1.0,0.6000000000000005,0.0,0.08823529411764705,0.0,0.0
0.0,0.29032258064516125,4.271740900205185,0.0,0.5,1.0,0.5490196078431373,0.0,0.0
0.0,0.24193548387096764,2.4576604298349842,0.0,0.5,1.0,0.3627450980392157,0.0,0.0
0.0,0.30645161290322576,3.142673738380848,0.0,0.5,1.0,0.6862745098039216,0.0,0.0
0.0,0.35483870967741926,-0.1292114363570582,1.0,0.10000000000000053,1.0,0.6078431372549019,0.0,0.0
0.0,0.29032258064516125,6.134013261628865,0.0,0.5,1.0,0.9313725490196079,0.0,0.0
0.0,0.32258064516129026,2.7468117761558513,0.0,0.40000000000000036,0.0,0.4803921568627451,0.0,0.0
0.0,0.4032258064516129,-0.4028725319821645,1.0,0.0,1.0,0.049019607843137254,0.0,0.0
1.0,0.4516129032258064,0.03601790439772296,1.0,0.5,1.0,0.6176470588235294,0.0,0.0
0.0,0.4032258064516129,-0.3753343085230343,1.0,0.0,0.0,0.8431372549019608,0.0,0.0
0.0,0.3870967741935484,-0.3873822812864038,1.0,0.0,1.0,0.06862745098039216,0.0,0.0
0.0,0.25806451612903225,1.5712738622442313,0.0,0.5,1.0,0.6862745098039216,0.0,0.0
0.0,0.4032258064516129,-0.4252473385427078,1.0,0.0,1.0,0.4803921568627451,0.0,0.0
0.0,0.4354838709677419,-0.29444077711183936,1.0,0.0,0.0,0.3627450980392157,0.0,0.0
0.0,0.24193548387096764,7.853431088858307,0.0,0.5,0.0,0.13725490196078433,0.0,0.0
0.0,0.32258064516129026,2.8414744192966115,0.0,0.40000000000000036,1.0,0.3333333333333333,0.0,0.0
0.0,0.25806451612903225,1.633234865027274,0.0,0.5,0.0,0.049019607843137254,0.0,0.0
0.0,0.4516129032258064,0.013643097837179676,1.0,0.0,0.0,0.06862745098039216,0.0,0.0
0.0,0.4354838709677419,-0.39082455921879505,1.0,0.0,1.0,0.49019607843137253,0.0,0.0
0.0,0.35483870967741926,-0.4028725319821645,1.0,0.10000000000000053,1.0,0.5294117647058824,0.0,0.0
0.0,0.32258064516129026,1.519639693258362,0.0,0.40000000000000036,1.0,0.5294117647058824,0.0,0.0
0.0,0.35483870967741926,-0.40459367094836013,1.0,0.10000000000000053,1.0,0.7843137254901961,0.0,0.0
1.0,0.30645161290322576,7.147764112718096,0.0,1.0,0.0,0.13725490196078433,0.0,0.0
0.0,0.32258064516129026,1.3750640200979285,0.0,0.40000000000000036,0.0,0.9313725490196079,0.0,0.0
1.0,0.4354838709677419,-0.3237001395371652,1.0,0.6000000000000005,1.0,0.029411764705882353,0.0,0.0
0.0,0.30645161290322576,10.046162131791549,0.0,0.5,1.0,0.7254901960784313,0.0,0.0
0.0,0.25806451612903225,1.9826260751649885,0.0,0.5,1.0,0.14705882352941177,0.0,0.0
1.0,0.5161290322580644,-0.3873822812864038,1.0,0.5,1.0,0.8725490196078431,0.0,0.0
0.0,0.24193548387096764,2.908598838978241,0.0,0.5,1.0,0.5490196078431373,0.0,0.0
1.0,0.29032258064516125,1.0187882540954316,0.0,1.0,0.0,0.4803921568627451,0.0,0.0
0.0,0.32258064516129026,7.455847987667115,0.0,0.40000000000000036,1.0,0.7254901960784313,0.0,0.0
0.0,0.4354838709677419,-0.2875562212470568,1.0,0.0,1.0,0.38235294117647056,0.0,0.0
0.0,0.30645161290322576,7.070312859239292,0.0,0.5,1.0,1.0,0.0,0.0
0.0,0.4032258064516129,0.16510332686239573,1.0,0.0,1.0,0.19607843137254902,0.0,0.0
1.0,0.32258064516129026,6.118523010933105,0.0,1.0,1.0,0.3137254901960784,0.0,0.0
0.0,0.3870967741935484,-0.3701708916244474,1.0,0.0,1.0,0.5,0.0,0.0
1.0,0.30645161290322576,1.201228984512169,0.0,1.0,0.0,0.3431372549019608,0.0,0.0
1.0,0.4193548387096774,5.3990869230633285,0.0,0.8000000000000007,1.0,0.7254901960784313,0.0,0.0
1.0,0.30645161290322576,1.2270460690051037,0.0,1.0,1.0,0.39215686274509803,0.0,0.0
0.0,0.20967741935483863,3.469690141958019,0.0,0.5,1.0,0.06862745098039216,0.0,0.0
0.0,0.4999999999999999,0.12379599167370045,1.0,0.0,1.0,0.0196078431372549,0.0,0.0
1.0,0.5322580645161289,-0.07929840633738473,1.0,0.5,1.0,0.9313725490196079,0.0,0.0
0.0,0.4193548387096774,-0.3770554474892299,1.0,0.0,1.0,0.7941176470588235,0.0,0.0
0.0,0.33870967741935476,3.1151355149217177,0.0,0.3000000000000007,1.0,0.5784313725490196,0.0,0.0
0.0,0.4677419354838709,-0.38049772542162125,1.0,0.0,1.0,0.7254901960784313,0.0,0.0
0.0,0.24193548387096764,5.3354047813140895,0.0,0.5,1.0,0.39215686274509803,0.0,0.0
0.0,0.4838709677419354,0.21329521791587358,1.0,0.0,1.0,0.0392156862745098,0.0,0.0
0.0,0.3870967741935484,-0.2927196381456437,1.0,0.0,1.0,0.10784313725490197,0.0,0.0
0.0,0.35483870967741926,-0.12232688049227565,1.0,0.10000000000000053,1.0,0.9313725490196079,0.0,0.0
0.0,0.32258064516129026,2.0308179662184664,0.0,0.40000000000000036,1.0,0.9019607843137255,0.0,0.0
0.0,0.4032258064516129,-0.29444077711183936,1.0,0.0,1.0,0.8529411764705882,0.0,0.0
1.0,0.4516129032258064,-0.027664237351515613,1.0,0.5,1.0,0.892156862745098,0.0,0.0
0.0,0.4032258064516129,-0.019058542520537427,1.0,0.0,1.0,0.3333333333333333,0.0,0.0
0.0,0.3709677419354839,0.1392862423694612,1.0,0.0,0.0,0.8431372549019608,0.0,0.0
0.0,0.32258064516129026,4.412874295433228,0.0,0.40000000000000036,1.0,0.3627450980392157,0.0,0.0
0.0,0.5322580645161289,-0.3873822812864038,1.0,0.0,0.0,0.7254901960784313,0.0,0.0
1.0,0.27419354838709675,3.4387096405664974,0.0,1.0,1.0,0.8137254901960784,0.0,0.0
0.0,0.19354838709677413,0.9551061123461931,0.0,0.5,1.0,0.23529411764705882,0.0,0.0
0.0,0.35483870967741926,0.28558305449609034,1.0,0.10000000000000053,1.0,0.6862745098039216,0.0,0.0
1.0,0.30645161290322576,7.645173273948634,0.0,1.0,1.0,0.7254901960784313,0.0,0.0
1.0,0.5645161290322579,-0.3460749460977085,1.0,0.5,1.0,0.7254901960784313,0.0,0.0
1.0,0.30645161290322576,1.4972648866978189,0.0,1.0,1.0,0.803921568627451,0.0,0.0
0.0,0.3709677419354839,-0.33058469540194774,1.0,0.0,1.0,0.7254901960784313,0.0,0.0
0.0,0.4032258064516129,-0.12060574152608002,1.0,0.0,1.0,0.7254901960784313,0.0,0.0
1.0,0.30645161290322576,3.356094970189107,0.0,1.0,1.0,0.8823529411764706,0.0,0.0
0.0,0.22580645161290314,0.8053670222871727,0.0,0.5,1.0,0.5,0.0,0.0
0.0,0.3709677419354839,-0.24797002502455717,1.0,0.0,1.0,0.7941176470588235,0.0,0.0
0.0,0.30645161290322576,8.312975192832543,0.0,0.5,1.0,0.23529411764705882,0.0,0.0
0.0,0.30645161290322576,2.3216904515055288,0.0,0.5,0.0,0.696078431372549,0.0,0.0
1.0,0.25806451612903225,0.9671540851095626,0.0,1.0,1.0,0.06862745098039216,0.0,0.0
0.0,0.4354838709677419,0.1392862423694612,1.0,0.0,1.0,0.8529411764705882,0.0,0.0
0.0,0.29032258064516125,4.24248153777986,0.0,0.5,1.0,0.19607843137254902,0.0,0.0
0.0,0.27419354838709675,6.524711806955275,0.0,0.5,1.0,0.9019607843137255,0.0,0.0
1.0,0.32258064516129026,6.9567176874703796,0.0,1.0,1.0,0.8529411764705882,0.0,0.0
0.0,0.32258064516129026,2.719273552696721,0.0,0.40000000000000036,1.0,0.7254901960784313,0.0,0.0
0.0,0.4516129032258064,-0.32197900057096956,1.0,0.0,1.0,0.9313725490196079,0.0,0.0
0.0,0.32258064516129026,3.8758789379801892,0.0,0.40000000000000036,1.0,0.39215686274509803,0.0,0.0
1.0,0.4999999999999999,-0.4390164502722729,1.0,0.5,0.0,0.4803921568627451,0.0,0.0
0.0,0.32258064516129026,2.8845028934515025,0.0,0.40000000000000036,1.0,0.7941176470588235,0.0,0.0
1.0,0.5161290322580644,-0.3822188643878169,1.0,0.5,0.0,0.13725490196078433,0.0,0.0
0.0,0.29032258064516125,2.7502540540882427,0.0,0.5,1.0,0.0196078431372549,0.0,0.0
1.0,0.30645161290322576,3.0204728717809575,0.0,1.0,0.0,0.5,0.0,0.0
0.0,0.24193548387096764,1.2459785976332558,0.0,0.5,0.0,0.7941176470588235,0.0,0.0
0.0,0.32258064516129026,3.0772704576654135,0.0,0.40000000000000036,1.0,0.39215686274509803,0.0,0.0
1.0,0.29032258064516125,6.540202057651036,0.0,1.0,1.0,0.6176470588235294,0.0,0.0
0.0,0.27419354838709675,6.137455539561256,0.0,0.5,1.0,0.9019607843137255,1.0,0.0
0.0,0.32258064516129026,3.03940540040911,0.0,0.40000000000000036,0.0,0.4803921568627451,0.0,0.0
0.0,0.4354838709677419,-0.28411394331466555,1.0,0.0,1.0,0.3627450980392157,0.0,0.0
0.0,0.4677419354838709,-0.18084560534292732,1.0,0.0,1.0,0.12745098039215685,0.0,0.0
1.0,0.30645161290322576,0.7175889350111953,0.0,1.0,1.0,0.0392156862745098,0.0,0.0
0.0,0.32258064516129026,8.689904626429387,0.0,0.40000000000000036,0.0,0.43137254901960786,0.0,0.0
1.0,0.4516129032258064,-0.2410854691597746,1.0,0.5,1.0,0.10784313725490197,0.0,0.0
0.0,0.29032258064516125,2.7072255799333518,0.0,0.5,1.0,0.7058823529411764,0.0,0.0
0.0,0.30645161290322576,8.73637537851667,0.0,0.5,1.0,0.6764705882352942,0.0,0.0
0.0,0.4677419354838709,-0.3839400033540125,1.0,0.0,1.0,0.27450980392156865,0.0,0.0
1.0,0.30645161290322576,7.214888532399725,0.0,1.0,1.0,0.23529411764705882,0.0,0.0
0.0,0.30645161290322576,1.695195867810317,0.0,0.5,1.0,0.39215686274509803,0.0,0.0
1.0,0.4354838709677419,0.08765207338359207,1.0,0.6000000000000005,1.0,0.8431372549019608,0.0,0.0
0.0,0.3709677419354839,-0.40631480991455576,1.0,0.0,1.0,0.49019607843137253,0.0,0.0
0.0,0.27419354838709675,0.33377494554956816,0.0,0.5,1.0,0.803921568627451,0.0,0.0
0.0,0.29032258064516125,4.817341952489203,0.0,0.5,1.0,0.8529411764705882,0.0,0.0
0.0,0.29032258064516125,1.192623289681191,0.0,0.5,1.0,0.3627450980392157,0.0,0.0
1.0,0.30645161290322576,2.0428659389818358,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
0.0,0.4032258064516129,0.2735350817327209,1.0,0.0,1.0,0.2647058823529412,0.0,0.0
1.0,0.5322580645161289,-0.2496911639907528,1.0,0.5,1.0,0.696078431372549,0.0,0.0
1.0,0.5322580645161289,-0.40631480991455576,1.0,0.5,1.0,0.06862745098039216,0.0,0.0
1.0,0.5967741935483871,-0.38566114232020815,1.0,0.5,1.0,0.09803921568627451,0.0,0.0
0.0,0.4677419354838709,-0.32542127850336083,1.0,0.0,1.0,0.6568627450980392,0.0,0.0
0.0,0.20967741935483863,4.973965598413006,0.0,0.5,1.0,0.11764705882352941,0.0,0.0
1.0,0.4354838709677419,-0.40631480991455576,1.0,0.6000000000000005,1.0,0.7254901960784313,0.0,0.0
0.0,0.30645161290322576,5.6142292938377825,0.0,0.5,1.0,0.19607843137254902,0.0,0.0
1.0,0.4999999999999999,-0.40631480991455576,1.0,0.5,1.0,0.7254901960784313,0.0,0.0
1.0,0.4354838709677419,-0.02422195941912434,1.0,0.6000000000000005,1.0,0.8529411764705882,0.0,0.0
1.0,0.32258064516129026,7.404213818681245,0.0,1.0,1.0,0.7254901960784313,0.0,0.0
0.0,0.32258064516129026,1.4490729956443409,0.0,0.40000000000000036,0.0,0.4803921568627451,0.0,0.0
1.0,0.32258064516129026,2.934415923471176,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
0.0,0.4193548387096774,0.16854560479478703,1.0,0.0,1.0,0.7254901960784313,0.0,0.0
1.0,0.4516129032258064,0.14100738133565682,1.0,0.5,1.0,0.49019607843137253,0.0,0.0
0.0,0.3709677419354839,-0.2823928043484699,1.0,0.0,1.0,0.5490196078431373,0.0,0.0
0.0,0.4032258064516129,-0.3650074747258605,1.0,0.0,1.0,0.3529411764705882,0.0,0.0
0.0,0.3870967741935484,0.09281549028217899,1.0,0.0,1.0,0.5294117647058824,0.0,0.0
1.0,0.30645161290322576,1.795021927849664,0.0,1.0,0.0,0.4411764705882353,0.0,0.0
1.0,0.16129032258064513,4.287231150900946,0.0,1.0,1.0,0.9019607843137255,0.0,0.0
1.0,0.22580645161290314,3.6125446761522566,0.0,1.0,1.0,0.7941176470588235,0.0,0.0
0.0,0.29032258064516125,4.6848142520921385,0.0,0.5,1.0,0.10784313725490197,0.0,0.0
0.0,0.4354838709677419,0.04806587716109242,1.0,0.0,1.0,0.3627450980392157,0.0,0.0
1.0,0.4677419354838709,-0.12232688049227565,1.0,0.5,1.0,0.4803921568627451,0.0,0.0
0.0,0.4193548387096774,0.15133421513283066,1.0,0.0,1.0,0.6078431372549019,0.0,0.0
0.0,0.32258064516129026,5.020436350500288,0.0,0.40000000000000036,1.0,0.49019607843137253,0.0,0.0
0.0,0.4516129032258064,-0.21010496776825316,1.0,0.0,1.0,0.696078431372549,0.0,0.0
0.0,0.32258064516129026,2.5041311819222667,0.0,0.40000000000000036,1.0,0.5294117647058824,0.0,0.0
0.0,0.25806451612903225,2.9602330079641104,0.0,0.5,1.0,0.8823529411764706,0.0,0.0
0.0,0.30645161290322576,3.720976431022582,0.0,0.5,1.0,0.3627450980392157,0.0,0.0
0.0,0.4516129032258064,-0.2978830550442306,1.0,0.0,1.0,0.6862745098039216,0.0,0.0
0.0,0.32258064516129026,1.9447610179086845,0.0,0.40000000000000036,0.0,0.0392156862745098,0.0,0.0
1.0,0.4516129032258064,-0.1378171311880364,1.0,0.5,1.0,0.5784313725490196,0.0,0.0
1.0,0.4838709677419354,0.02913334853294041,1.0,0.5,1.0,0.06862745098039216,0.0,0.0
0.0,0.4354838709677419,-0.022500820452928703,1.0,0.0,1.0,0.6078431372549019,0.0,0.0
1.0,0.32258064516129026,7.516087851483962,0.0,1.0,1.0,0.23529411764705882,0.0,0.0
0.0,0.35483870967741926,-0.2118261067344488,1.0,0.10000000000000053,1.0,0.6568627450980392,0.0,0.0
0.0,0.3709677419354839,0.0566715719920706,1.0,0.0,1.0,0.19607843137254902,0.0,0.0
0.0,0.30645161290322576,6.02558150675854,0.0,0.5,1.0,1.0,0.0,0.0
0.0,0.30645161290322576,3.342325858459542,0.0,0.5,1.0,0.3333333333333333,0.0,0.0
1.0,0.4677419354838709,-0.371892030590643,1.0,0.5,1.0,0.0392156862745098,0.0,0.0
0.0,0.4354838709677419,-0.1842878832753186,1.0,0.0,1.0,0.19607843137254902,0.0,0.0
0.0,0.30645161290322576,2.5075734598546577,0.0,0.5,1.0,0.3137254901960784,0.0,0.0
0.0,0.4516129032258064,-0.3667286136920561,1.0,0.0,1.0,0.39215686274509803,0.0,0.0
0.0,0.30645161290322576,4.4421336578585535,0.0,0.5,1.0,0.6078431372549019,0.0,0.0
0.0,0.32258064516129026,1.643561698824448,0.0,0.40000000000000036,1.0,0.3627450980392157,0.0,0.0
0.0,0.3870967741935484,0.027412209566744773,1.0,0.0,1.0,0.5490196078431373,0.0,0.0
0.0,0.4516129032258064,-0.3701708916244474,1.0,0.0,1.0,0.7745098039215687,0.0,0.0
0.0,0.27419354838709675,0.9516638344138018,0.0,0.5,1.0,0.9901960784313726,0.0,0.0
0.0,0.30645161290322576,0.3165635558876118,0.0,0.5,1.0,0.3137254901960784,0.0,0.0
0.0,0.30645161290322576,4.6486703338020305,0.0,0.5,1.0,0.5784313725490196,0.0,0.0
0.0,0.22580645161290314,3.7433512375831253,0.0,0.5,1.0,0.39215686274509803,0.0,0.0
1.0,0.4354838709677419,0.003316264040005854,1.0,0.6000000000000005,1.0,0.5490196078431373,0.0,0.0
0.0,0.35483870967741926,-0.4131993657793383,1.0,0.10000000000000053,1.0,0.49019607843137253,0.0,0.0
0.0,0.4032258064516129,0.15133421513283066,1.0,0.0,1.0,0.38235294117647056,0.0,0.0
0.0,0.32258064516129026,0.032575626465331686,0.0,0.40000000000000036,1.0,0.049019607843137254,0.0,0.0
0.0,0.3709677419354839,-0.1894513001739055,1.0,0.0,1.0,0.8529411764705882,0.0,0.0
1.0,0.5322580645161289,-0.3942668371511863,1.0,0.5,1.0,0.37254901960784315,0.0,0.0
1.0,0.16129032258064513,6.37669385586245,0.0,1.0,1.0,0.4803921568627451,0.0,0.0
0.0,0.4838709677419354,-0.10167321289792801,1.0,0.0,1.0,0.6568627450980392,0.0,0.0
1.0,0.5322580645161289,-0.11716346359368875,1.0,0.5,1.0,0.7843137254901961,0.0,0.0
1.0,0.4838709677419354,-0.32197900057096956,1.0,0.5,1.0,0.4117647058823529,0.0,0.0
0.0,0.4838709677419354,-0.07585612840499345,1.0,0.0,1.0,0.9313725490196079,0.0,0.0
1.0,0.4354838709677419,-0.34779608506390414,1.0,0.6000000000000005,1.0,0.9607843137254902,0.0,0.0
1.0,0.27419354838709675,2.619447492657374,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
1.0,0.5161290322580644,-0.20666268983586186,1.0,0.5,1.0,0.7745098039215687,0.0,0.0
0.0,0.4838709677419354,-0.08962524013455855,1.0,0.0,1.0,0.5490196078431373,0.0,0.0
0.0,0.4032258064516129,-0.2445277470921659,1.0,0.0,1.0,0.38235294117647056,0.0,0.0
1.0,0.29032258064516125,4.942985097021484,0.0,1.0,0.0,0.6764705882352942,0.0,0.0
0.0,0.32258064516129026,2.6142840757587873,0.0,0.40000000000000036,1.0,0.3333333333333333,0.0,0.0
0.0,0.35483870967741926,0.032575626465331686,1.0,0.10000000000000053,1.0,0.6568627450980392,0.0,0.0
0.0,0.3870967741935484,-0.38049772542162125,1.0,0.0,1.0,0.49019607843137253,0.0,0.0
0.0,0.4193548387096774,0.6212051529042396,1.0,0.0,1.0,0.10784313725490197,0.0,0.0
